id,student_id,genre,vocabulary_and_language_complexity,sentence_structure,themes_and_content,overall,question_difficulty,question_type,correct_answer,answer_by_student,exam_hour,attention_level,student_age,student_grade,time_bound,correctness_ratio_by_student
5362,46,0,Difficult,Difficult,Difficult,Difficult,4,2,A,B,7,7,7,3,not_time_bound,0.592592593
5359,82,0,Moderate,Moderate,Moderate,Moderate,4,2,A,B,4,5,10,6,not_time_bound,0.631578947
5358,85,0,Moderate,Moderate,Moderate,Moderate,4,2,A,D,1,1,10,6,not_time_bound,0.49122807
5363,87,0,Moderate,Moderate,Moderate,Moderate,4,2,A,D,9,6,10,6,not_time_bound,0.444444444
5365,88,0,Moderate,Moderate,Moderate,Moderate,4,2,A,C,2,8,10,6,not_time_bound,0.611111111
5373,2,0,Moderate,Moderate,Challenging,Challenging,3,2,A,A,1,1,10,5,not_time_bound,0.551219512
5369,2,0,Challenging,Challenging,Challenging,Challenging,3,2,A,A,1,1,9,4,not_time_bound,0.551219512
5367,8,0,Challenging,Challenging,Challenging,Challenging,3,2,A,A,1,1,9,4,not_time_bound,0.54025974
5374,8,0,Challenging,Challenging,Challenging,Challenging,3,2,A,A,1,1,9,4,not_time_bound,0.54025974
5375,9,0,Challenging,Challenging,Challenging,Challenging,3,2,A,A,1,1,9,4,not_time_bound,0.74796748
5370,15,0,Challenging,Challenging,Challenging,Challenging,3,2,A,A,1,1,9,4,not_time_bound,0.571658615
5371,17,0,Moderate,Moderate,Challenging,Challenging,3,2,A,A,1,1,10,5,not_time_bound,0.608264463
5376,20,0,Challenging,Challenging,Challenging,Challenging,3,2,A,A,1,1,9,4,not_time_bound,0.498896247
5372,22,0,Challenging,Challenging,Challenging,Challenging,3,2,A,A,1,1,9,4,not_time_bound,0.604774536
5368,23,0,Challenging,Challenging,Challenging,Challenging,3,2,A,A,1,1,9,4,not_time_bound,0.594202899
5377,23,0,Challenging,Challenging,Challenging,Challenging,3,2,A,A,1,1,9,4,not_time_bound,0.594202899
5384,31,0,Moderate,Moderate,Challenging,Challenging,3,2,A,A,16,8,10,5,not_time_bound,0.35042735
5380,33,0,Moderate,Moderate,Challenging,Challenging,3,2,A,A,6,7,10,5,not_time_bound,0.637554585
5386,34,0,Moderate,Moderate,Challenging,Challenging,3,2,A,A,2,8,10,5,not_time_bound,0.598802395
5381,46,0,Difficult,Difficult,Difficult,Difficult,3,2,A,A,8,7,7,3,not_time_bound,0.592592593
5382,46,0,Difficult,Difficult,Difficult,Difficult,3,2,A,A,7,7,7,3,not_time_bound,0.592592593
5379,82,0,Moderate,Moderate,Moderate,Moderate,3,2,A,A,4,5,10,6,not_time_bound,0.631578947
5378,85,0,Moderate,Moderate,Moderate,Moderate,3,2,A,A,1,1,10,6,not_time_bound,0.49122807
5383,87,0,Moderate,Moderate,Moderate,Moderate,3,2,A,C,9,6,10,6,not_time_bound,0.444444444
5385,88,0,Moderate,Moderate,Moderate,Moderate,3,2,A,A,2,8,10,6,not_time_bound,0.611111111
5393,2,0,Moderate,Moderate,Challenging,Challenging,4,2,C,C,1,1,10,5,not_time_bound,0.551219512
5389,2,0,Challenging,Challenging,Challenging,Challenging,4,2,C,D,1,1,9,4,not_time_bound,0.551219512
5387,8,0,Challenging,Challenging,Challenging,Challenging,4,2,C,C,1,1,9,4,not_time_bound,0.54025974
5394,8,0,Challenging,Challenging,Challenging,Challenging,4,2,C,C,1,1,9,4,not_time_bound,0.54025974
5395,9,0,Challenging,Challenging,Challenging,Challenging,4,2,C,C,1,1,9,4,not_time_bound,0.74796748
5390,15,0,Challenging,Challenging,Challenging,Challenging,4,2,C,C,1,1,9,4,not_time_bound,0.571658615
5391,17,0,Moderate,Moderate,Challenging,Challenging,4,2,C,B,1,1,10,5,not_time_bound,0.608264463
5396,20,0,Challenging,Challenging,Challenging,Challenging,4,2,C,D,1,1,9,4,not_time_bound,0.498896247
5392,22,0,Challenging,Challenging,Challenging,Challenging,4,2,C,NotAttended,1,1,9,4,not_time_bound,0.604774536
5388,23,0,Challenging,Challenging,Challenging,Challenging,4,2,C,D,1,1,9,4,not_time_bound,0.594202899
5397,23,0,Challenging,Challenging,Challenging,Challenging,4,2,C,D,1,1,9,4,not_time_bound,0.594202899
5404,31,0,Moderate,Moderate,Challenging,Challenging,4,2,C,B,16,8,10,5,not_time_bound,0.35042735
5400,33,0,Moderate,Moderate,Challenging,Challenging,4,2,C,C,6,7,10,5,not_time_bound,0.637554585
5406,34,0,Moderate,Moderate,Challenging,Challenging,4,2,C,D,2,8,10,5,not_time_bound,0.598802395
5401,46,0,Difficult,Difficult,Difficult,Difficult,4,2,C,B,8,7,7,3,not_time_bound,0.592592593
5402,46,0,Difficult,Difficult,Difficult,Difficult,4,2,C,D,7,7,7,3,not_time_bound,0.592592593
5399,82,0,Moderate,Moderate,Moderate,Moderate,4,2,C,D,4,5,10,6,not_time_bound,0.631578947
5398,85,0,Moderate,Moderate,Moderate,Moderate,4,2,C,C,1,1,10,6,not_time_bound,0.49122807
5403,87,0,Moderate,Moderate,Moderate,Moderate,4,2,C,C,9,6,10,6,not_time_bound,0.444444444
5405,88,0,Moderate,Moderate,Moderate,Moderate,4,2,C,C,2,8,10,6,not_time_bound,0.611111111
5413,2,0,Moderate,Moderate,Challenging,Challenging,4,2,C,C,1,1,10,5,not_time_bound,0.551219512
5409,2,0,Challenging,Challenging,Challenging,Challenging,4,2,C,A,1,1,9,4,not_time_bound,0.551219512
5407,8,0,Challenging,Challenging,Challenging,Challenging,4,2,C,B,1,1,9,4,not_time_bound,0.54025974
5414,8,0,Challenging,Challenging,Challenging,Challenging,4,2,C,C,1,1,9,4,not_time_bound,0.54025974
5415,9,0,Challenging,Challenging,Challenging,Challenging,4,2,C,C,1,1,9,4,not_time_bound,0.74796748
5410,15,0,Challenging,Challenging,Challenging,Challenging,4,2,C,B,1,1,9,4,not_time_bound,0.571658615
5411,17,0,Moderate,Moderate,Challenging,Challenging,4,2,C,B,1,1,10,5,not_time_bound,0.608264463
5416,20,0,Challenging,Challenging,Challenging,Challenging,4,2,C,A,1,1,9,4,not_time_bound,0.498896247
5412,22,0,Challenging,Challenging,Challenging,Challenging,4,2,C,C,1,1,9,4,not_time_bound,0.604774536
5408,23,0,Challenging,Challenging,Challenging,Challenging,4,2,C,A,1,1,9,4,not_time_bound,0.594202899
5417,23,0,Challenging,Challenging,Challenging,Challenging,4,2,C,B,1,1,9,4,not_time_bound,0.594202899
5424,31,0,Moderate,Moderate,Challenging,Challenging,4,2,C,C,16,8,10,5,not_time_bound,0.35042735
5420,33,0,Moderate,Moderate,Challenging,Challenging,4,2,C,C,6,7,10,5,not_time_bound,0.637554585
5426,34,0,Moderate,Moderate,Challenging,Challenging,4,2,C,C,2,8,10,5,not_time_bound,0.598802395
5421,46,0,Difficult,Difficult,Difficult,Difficult,4,2,C,C,8,7,7,3,not_time_bound,0.592592593
5422,46,0,Difficult,Difficult,Difficult,Difficult,4,2,C,C,7,7,7,3,not_time_bound,0.592592593
5419,82,0,Moderate,Moderate,Moderate,Moderate,4,2,C,C,4,5,10,6,not_time_bound,0.631578947
5418,85,0,Moderate,Moderate,Moderate,Moderate,4,2,C,A,1,1,10,6,not_time_bound,0.49122807
5423,87,0,Moderate,Moderate,Moderate,Moderate,4,2,C,B,9,6,10,6,not_time_bound,0.444444444
5425,88,0,Moderate,Moderate,Moderate,Moderate,4,2,C,C,2,8,10,6,not_time_bound,0.611111111
5433,2,0,Moderate,Moderate,Challenging,Challenging,3,2,D,A,1,1,10,5,not_time_bound,0.551219512
5429,2,0,Challenging,Challenging,Challenging,Challenging,3,2,D,C,1,1,9,4,not_time_bound,0.551219512
5427,8,0,Challenging,Challenging,Challenging,Challenging,3,2,D,D,1,1,9,4,not_time_bound,0.54025974
5434,8,0,Challenging,Challenging,Challenging,Challenging,3,2,D,B,1,1,9,4,not_time_bound,0.54025974
5435,9,0,Challenging,Challenging,Challenging,Challenging,3,2,D,C,1,1,9,4,not_time_bound,0.74796748
5430,15,0,Challenging,Challenging,Challenging,Challenging,3,2,D,D,1,1,9,4,not_time_bound,0.571658615
5431,17,0,Moderate,Moderate,Challenging,Challenging,3,2,D,A,1,1,10,5,not_time_bound,0.608264463
5436,20,0,Challenging,Challenging,Challenging,Challenging,3,2,D,D,1,1,9,4,not_time_bound,0.498896247
5432,22,0,Challenging,Challenging,Challenging,Challenging,3,2,D,D,1,1,9,4,not_time_bound,0.604774536
5428,23,0,Challenging,Challenging,Challenging,Challenging,3,2,D,A,1,1,9,4,not_time_bound,0.594202899
5437,23,0,Challenging,Challenging,Challenging,Challenging,3,2,D,D,1,1,9,4,not_time_bound,0.594202899
5444,31,0,Moderate,Moderate,Challenging,Challenging,3,2,D,B,16,8,10,5,not_time_bound,0.35042735
5440,33,0,Moderate,Moderate,Challenging,Challenging,3,2,D,D,6,7,10,5,not_time_bound,0.637554585
5446,34,0,Moderate,Moderate,Challenging,Challenging,3,2,D,D,2,8,10,5,not_time_bound,0.598802395
5441,46,0,Difficult,Difficult,Difficult,Difficult,3,2,D,D,8,7,7,3,not_time_bound,0.592592593
5442,46,0,Difficult,Difficult,Difficult,Difficult,3,2,D,B,7,7,7,3,not_time_bound,0.592592593
5439,82,0,Moderate,Moderate,Moderate,Moderate,3,2,D,D,4,5,10,6,not_time_bound,0.631578947
5438,85,0,Moderate,Moderate,Moderate,Moderate,3,2,D,A,1,1,10,6,not_time_bound,0.49122807
5443,87,0,Moderate,Moderate,Moderate,Moderate,3,2,D,B,9,6,10,6,not_time_bound,0.444444444
5445,88,0,Moderate,Moderate,Moderate,Moderate,3,2,D,D,2,8,10,6,not_time_bound,0.611111111
5453,2,0,Moderate,Moderate,Challenging,Challenging,4,2,A,D,1,1,10,5,not_time_bound,0.551219512
5449,2,0,Challenging,Challenging,Challenging,Challenging,4,2,A,D,1,1,9,4,not_time_bound,0.551219512
5447,8,0,Challenging,Challenging,Challenging,Challenging,4,2,A,B,1,1,9,4,not_time_bound,0.54025974
5454,8,0,Challenging,Challenging,Challenging,Challenging,4,2,A,B,1,1,9,4,not_time_bound,0.54025974
5455,9,0,Challenging,Challenging,Challenging,Challenging,4,2,A,D,1,1,9,4,not_time_bound,0.74796748
5450,15,0,Challenging,Challenging,Challenging,Challenging,4,2,A,C,1,1,9,4,not_time_bound,0.571658615
5451,17,0,Moderate,Moderate,Challenging,Challenging,4,2,A,D,1,1,10,5,not_time_bound,0.608264463
5456,20,0,Challenging,Challenging,Challenging,Challenging,4,2,A,C,1,1,9,4,not_time_bound,0.498896247
5452,22,0,Challenging,Challenging,Challenging,Challenging,4,2,A,C,1,1,9,4,not_time_bound,0.604774536
5448,23,0,Challenging,Challenging,Challenging,Challenging,4,2,A,D,1,1,9,4,not_time_bound,0.594202899
5457,23,0,Challenging,Challenging,Challenging,Challenging,4,2,A,C,1,1,9,4,not_time_bound,0.594202899
5464,31,0,Moderate,Moderate,Challenging,Challenging,4,2,A,D,16,8,10,5,not_time_bound,0.35042735
5460,33,0,Moderate,Moderate,Challenging,Challenging,4,2,A,A,6,7,10,5,not_time_bound,0.637554585
5466,34,0,Moderate,Moderate,Challenging,Challenging,4,2,A,A,2,8,10,5,not_time_bound,0.598802395
5461,46,0,Difficult,Difficult,Difficult,Difficult,4,2,A,D,8,7,7,3,not_time_bound,0.592592593
5462,46,0,Difficult,Difficult,Difficult,Difficult,4,2,A,A,7,7,7,3,not_time_bound,0.592592593
5459,82,0,Moderate,Moderate,Moderate,Moderate,4,2,A,B,4,5,10,6,not_time_bound,0.631578947
5458,85,0,Moderate,Moderate,Moderate,Moderate,4,2,A,C,1,1,10,6,not_time_bound,0.49122807
5463,87,0,Moderate,Moderate,Moderate,Moderate,4,2,A,A,9,6,10,6,not_time_bound,0.444444444
5465,88,0,Moderate,Moderate,Moderate,Moderate,4,2,A,B,2,8,10,6,not_time_bound,0.611111111
5473,2,0,Moderate,Moderate,Challenging,Challenging,3,4,B,A,1,1,10,5,not_time_bound,0.551219512
5469,2,0,Challenging,Challenging,Challenging,Challenging,3,4,B,A,1,1,9,4,not_time_bound,0.551219512
5467,8,0,Challenging,Challenging,Challenging,Challenging,3,4,B,A,1,1,9,4,not_time_bound,0.54025974
5474,8,0,Challenging,Challenging,Challenging,Challenging,3,4,B,B,1,1,9,4,not_time_bound,0.54025974
5475,9,0,Challenging,Challenging,Challenging,Challenging,3,4,B,B,1,1,9,4,not_time_bound,0.74796748
5470,15,0,Challenging,Challenging,Challenging,Challenging,3,4,B,D,1,1,9,4,not_time_bound,0.571658615
5471,17,0,Moderate,Moderate,Challenging,Challenging,3,4,B,D,1,1,10,5,not_time_bound,0.608264463
5476,20,0,Challenging,Challenging,Challenging,Challenging,3,4,B,A,1,1,9,4,not_time_bound,0.498896247
5472,22,0,Challenging,Challenging,Challenging,Challenging,3,4,B,NotAttended,1,1,9,4,not_time_bound,0.604774536
5468,23,0,Challenging,Challenging,Challenging,Challenging,3,4,B,A,1,1,9,4,not_time_bound,0.594202899
5477,23,0,Challenging,Challenging,Challenging,Challenging,3,4,B,D,1,1,9,4,not_time_bound,0.594202899
5484,31,0,Moderate,Moderate,Challenging,Challenging,3,4,B,A,16,8,10,5,not_time_bound,0.35042735
5480,33,0,Moderate,Moderate,Challenging,Challenging,3,4,B,A,6,7,10,5,not_time_bound,0.637554585
5486,34,0,Moderate,Moderate,Challenging,Challenging,3,4,B,B,2,8,10,5,not_time_bound,0.598802395
5481,46,0,Difficult,Difficult,Difficult,Difficult,3,4,B,A,8,7,7,3,not_time_bound,0.592592593
5482,46,0,Difficult,Difficult,Difficult,Difficult,3,4,B,B,7,7,7,3,not_time_bound,0.592592593
5479,82,0,Moderate,Moderate,Moderate,Moderate,3,4,B,B,4,5,10,6,not_time_bound,0.631578947
5478,85,0,Moderate,Moderate,Moderate,Moderate,3,4,B,A,1,1,10,6,not_time_bound,0.49122807
5483,87,0,Moderate,Moderate,Moderate,Moderate,3,4,B,C,9,6,10,6,not_time_bound,0.444444444
5485,88,0,Moderate,Moderate,Moderate,Moderate,3,4,B,B,2,8,10,6,not_time_bound,0.611111111
5493,2,0,Moderate,Moderate,Challenging,Challenging,1,4,B,B,1,1,10,5,not_time_bound,0.551219512
5489,2,0,Challenging,Challenging,Challenging,Challenging,1,4,B,B,1,1,9,4,not_time_bound,0.551219512
5487,8,0,Challenging,Challenging,Challenging,Challenging,1,4,B,D,1,1,9,4,not_time_bound,0.54025974
5494,8,0,Challenging,Challenging,Challenging,Challenging,1,4,B,B,1,1,9,4,not_time_bound,0.54025974
5495,9,0,Challenging,Challenging,Challenging,Challenging,1,4,B,B,1,1,9,4,not_time_bound,0.74796748
5490,15,0,Challenging,Challenging,Challenging,Challenging,1,4,B,B,1,1,9,4,not_time_bound,0.571658615
5491,17,0,Moderate,Moderate,Challenging,Challenging,1,4,B,B,1,1,10,5,not_time_bound,0.608264463
5496,20,0,Challenging,Challenging,Challenging,Challenging,1,4,B,B,1,1,9,4,not_time_bound,0.498896247
5492,22,0,Challenging,Challenging,Challenging,Challenging,1,4,B,B,1,1,9,4,not_time_bound,0.604774536
5488,23,0,Challenging,Challenging,Challenging,Challenging,1,4,B,D,1,1,9,4,not_time_bound,0.594202899
5497,23,0,Challenging,Challenging,Challenging,Challenging,1,4,B,B,1,1,9,4,not_time_bound,0.594202899
5504,31,0,Moderate,Moderate,Challenging,Challenging,1,4,B,A,16,8,10,5,not_time_bound,0.35042735
5500,33,0,Moderate,Moderate,Challenging,Challenging,1,4,B,B,6,7,10,5,not_time_bound,0.637554585
5506,34,0,Moderate,Moderate,Challenging,Challenging,1,4,B,B,2,8,10,5,not_time_bound,0.598802395
5501,46,0,Difficult,Difficult,Difficult,Difficult,1,4,B,C,8,7,7,3,not_time_bound,0.592592593
5502,46,0,Difficult,Difficult,Difficult,Difficult,1,4,B,B,7,7,7,3,not_time_bound,0.592592593
5499,82,0,Moderate,Moderate,Moderate,Moderate,1,4,B,B,4,5,10,6,not_time_bound,0.631578947
5498,85,0,Moderate,Moderate,Moderate,Moderate,1,4,B,B,1,1,10,6,not_time_bound,0.49122807
5503,87,0,Moderate,Moderate,Moderate,Moderate,1,4,B,B,9,6,10,6,not_time_bound,0.444444444
5505,88,0,Moderate,Moderate,Moderate,Moderate,1,4,B,B,2,8,10,6,not_time_bound,0.611111111
5513,2,0,Moderate,Moderate,Challenging,Challenging,1,4,D,A,1,1,10,5,not_time_bound,0.551219512
5509,2,0,Challenging,Challenging,Challenging,Challenging,1,4,D,D,1,1,9,4,not_time_bound,0.551219512
5507,8,0,Challenging,Challenging,Challenging,Challenging,1,4,D,A,1,1,9,4,not_time_bound,0.54025974
5514,8,0,Challenging,Challenging,Challenging,Challenging,1,4,D,D,1,1,9,4,not_time_bound,0.54025974
5515,9,0,Challenging,Challenging,Challenging,Challenging,1,4,D,D,1,1,9,4,not_time_bound,0.74796748
5510,15,0,Challenging,Challenging,Challenging,Challenging,1,4,D,A,1,1,9,4,not_time_bound,0.571658615
5511,17,0,Moderate,Moderate,Challenging,Challenging,1,4,D,D,1,1,10,5,not_time_bound,0.608264463
5516,20,0,Challenging,Challenging,Challenging,Challenging,1,4,D,D,1,1,9,4,not_time_bound,0.498896247
5512,22,0,Challenging,Challenging,Challenging,Challenging,1,4,D,D,1,1,9,4,not_time_bound,0.604774536
5508,23,0,Challenging,Challenging,Challenging,Challenging,1,4,D,D,1,1,9,4,not_time_bound,0.594202899
5517,23,0,Challenging,Challenging,Challenging,Challenging,1,4,D,D,1,1,9,4,not_time_bound,0.594202899
5524,31,0,Moderate,Moderate,Challenging,Challenging,1,4,D,D,16,8,10,5,not_time_bound,0.35042735
5520,33,0,Moderate,Moderate,Challenging,Challenging,1,4,D,D,6,7,10,5,not_time_bound,0.637554585
5526,34,0,Moderate,Moderate,Challenging,Challenging,1,4,D,D,2,8,10,5,not_time_bound,0.598802395
5521,46,0,Difficult,Difficult,Difficult,Difficult,1,4,D,B,8,7,7,3,not_time_bound,0.592592593
5522,46,0,Difficult,Difficult,Difficult,Difficult,1,4,D,D,7,7,7,3,not_time_bound,0.592592593
5519,82,0,Moderate,Moderate,Moderate,Moderate,1,4,D,D,4,5,10,6,not_time_bound,0.631578947
5518,85,0,Moderate,Moderate,Moderate,Moderate,1,4,D,D,1,1,10,6,not_time_bound,0.49122807
5523,87,0,Moderate,Moderate,Moderate,Moderate,1,4,D,C,9,6,10,6,not_time_bound,0.444444444
5525,88,0,Moderate,Moderate,Moderate,Moderate,1,4,D,D,2,8,10,6,not_time_bound,0.611111111
5529,4,0,Challenging,Challenging,Moderate,Challenging,2,2,C,A,1,1,8,3,not_time_bound,0.530120482
5527,21,0,Challenging,Challenging,Moderate,Challenging,2,2,C,C,1,1,8,3,not_time_bound,0.565683646
5528,24,0,Moderate,Moderate,Moderate,Moderate,2,2,C,C,1,1,9,4,not_time_bound,0.283950617
5532,4,0,Challenging,Challenging,Moderate,Challenging,3,2,D,D,1,1,8,3,not_time_bound,0.530120482
5530,21,0,Challenging,Challenging,Moderate,Challenging,3,2,D,D,1,1,8,3,not_time_bound,0.565683646
5531,24,0,Moderate,Moderate,Moderate,Moderate,3,2,D,B,1,1,9,4,not_time_bound,0.283950617
5535,4,0,Challenging,Challenging,Moderate,Challenging,2,2,A,A,1,1,8,3,not_time_bound,0.530120482
5533,21,0,Challenging,Challenging,Moderate,Challenging,2,2,A,D,1,1,8,3,not_time_bound,0.565683646
5534,24,0,Moderate,Moderate,Moderate,Moderate,2,2,A,D,1,1,9,4,not_time_bound,0.283950617
5538,4,0,Challenging,Challenging,Moderate,Challenging,3,2,D,C,1,1,8,3,not_time_bound,0.530120482
5536,21,0,Challenging,Challenging,Moderate,Challenging,3,2,D,D,1,1,8,3,not_time_bound,0.565683646
5537,24,0,Moderate,Moderate,Moderate,Moderate,3,2,D,A,1,1,9,4,not_time_bound,0.283950617
5541,4,0,Challenging,Challenging,Moderate,Challenging,4,2,C,NotAttended,1,1,8,3,not_time_bound,0.530120482
5539,21,0,Challenging,Challenging,Moderate,Challenging,4,2,C,C,1,1,8,3,not_time_bound,0.565683646
5540,24,0,Moderate,Moderate,Moderate,Moderate,4,2,C,C,1,1,9,4,not_time_bound,0.283950617
5544,4,0,Challenging,Challenging,Moderate,Challenging,4,2,A,A,1,1,8,3,not_time_bound,0.530120482
5542,21,0,Challenging,Challenging,Moderate,Challenging,4,2,A,C,1,1,8,3,not_time_bound,0.565683646
5543,24,0,Moderate,Moderate,Moderate,Moderate,4,2,A,A,1,1,9,4,not_time_bound,0.283950617
5547,4,0,Challenging,Challenging,Moderate,Challenging,4,2,D,B,1,1,8,3,not_time_bound,0.530120482
5545,21,0,Challenging,Challenging,Moderate,Challenging,4,2,D,D,1,1,8,3,not_time_bound,0.565683646
5546,24,0,Moderate,Moderate,Moderate,Moderate,4,2,D,D,1,1,9,4,not_time_bound,0.283950617
5550,4,0,Challenging,Challenging,Moderate,Challenging,3,2,C,NotAttended,1,1,8,3,not_time_bound,0.530120482
5548,21,0,Challenging,Challenging,Moderate,Challenging,3,2,C,A,1,1,8,3,not_time_bound,0.565683646
5549,24,0,Moderate,Moderate,Moderate,Moderate,3,2,C,C,1,1,9,4,not_time_bound,0.283950617
5553,4,0,Challenging,Challenging,Moderate,Challenging,4,2,A,A,1,1,8,3,not_time_bound,0.530120482
5551,21,0,Challenging,Challenging,Moderate,Challenging,4,2,A,D,1,1,8,3,not_time_bound,0.565683646
5552,24,0,Moderate,Moderate,Moderate,Moderate,4,2,A,A,1,1,9,4,not_time_bound,0.283950617
5556,4,0,Challenging,Challenging,Moderate,Challenging,4,2,B,B,1,1,8,3,not_time_bound,0.530120482
5554,21,0,Challenging,Challenging,Moderate,Challenging,4,2,B,B,1,1,8,3,not_time_bound,0.565683646
5555,24,0,Moderate,Moderate,Moderate,Moderate,4,2,B,C,1,1,9,4,not_time_bound,0.283950617
5559,4,0,Challenging,Challenging,Moderate,Challenging,4,2,A,A,1,1,8,3,not_time_bound,0.530120482
5557,21,0,Challenging,Challenging,Moderate,Challenging,4,2,A,A,1,1,8,3,not_time_bound,0.565683646
5558,24,0,Moderate,Moderate,Moderate,Moderate,4,2,A,B,1,1,9,4,not_time_bound,0.283950617
5562,4,0,Challenging,Challenging,Moderate,Challenging,3,2,C,C,1,1,8,3,not_time_bound,0.530120482
5560,21,0,Challenging,Challenging,Moderate,Challenging,3,2,C,C,1,1,8,3,not_time_bound,0.565683646
5561,24,0,Moderate,Moderate,Moderate,Moderate,3,2,C,D,1,1,9,4,not_time_bound,0.283950617
5567,2,3,Moderate,Challenging,Challenging,Challenging,2,2,C,C,1,1,10,5,not_time_bound,0.551219512
5566,8,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.54025974
5570,9,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.74796748
5563,15,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.571658615
5564,17,3,Moderate,Challenging,Challenging,Challenging,2,2,C,C,1,1,10,5,not_time_bound,0.608264463
5568,20,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.498896247
5565,22,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.604774536
5569,23,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.594202899
5575,2,3,Moderate,Challenging,Challenging,Challenging,2,2,C,C,1,1,10,5,not_time_bound,0.551219512
5574,8,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.54025974
5578,9,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.74796748
5571,15,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.571658615
5572,17,3,Moderate,Challenging,Challenging,Challenging,2,2,C,C,1,1,10,5,not_time_bound,0.608264463
5576,20,3,Challenging,Challenging,Difficult,Challenging,2,2,C,A,1,1,9,4,not_time_bound,0.498896247
5573,22,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.604774536
5577,23,3,Challenging,Challenging,Difficult,Challenging,2,2,C,C,1,1,9,4,not_time_bound,0.594202899
5583,2,3,Moderate,Challenging,Challenging,Challenging,3,2,B,B,1,1,10,5,not_time_bound,0.551219512
5582,8,3,Challenging,Challenging,Difficult,Challenging,3,2,B,B,1,1,9,4,not_time_bound,0.54025974
5586,9,3,Challenging,Challenging,Difficult,Challenging,3,2,B,B,1,1,9,4,not_time_bound,0.74796748
